date,country,region,variant,daily_new_cases,daily_deaths,daily_recovered,active_cases,tests_conducted,positivity_rate,hospitalization_rate,icu_patients,vaccination_rate,stringency_index,reproduction_number
2021-05-24,Turkey,Asia,Delta,2,0,1.0,21,14.0,0.1389,0.2289,1.0,0.131,59.33,0.532
2021-05-31,Turkey,Asia,Delta,13,0,0.0,9,9.0,0.1108,0.1683,0.0,0.1401,56.88,0.983
2021-06-01,Turkey,Asia,Delta,1,0,0.0,10,10.0,0.1243,0.1768,0.0,0.1308,62.11,0.581
2021-06-02,Turkey,Asia,Delta,213,2,204.0,3317,1704.0,0.1221,0.1156,96.0,0.1292,63.92,0.687
2021-06-03,Turkey,Asia,Delta,3,0,2.0,48,24.0,0.1285,0.1374,1.0,0.1437,82.91,0.4
2021-06-06,Turkey,Asia,Delta,8,0,7.0,141,64.0,0.12,0.2391,7.0,0.1436,56.36,0.69
2021-06-07,Turkey,Asia,Delta,57,1,54.0,926,627.0,0.1081,0.1823,26.0,0.1306,73.15,0.611
2021-06-13,Turkey,Asia,Delta,88,1,82.0,1573,968.0,0.0814,0.2137,68.0,0.1342,61.39,0.581
2021-06-14,Turkey,Asia,Delta,3,0,2.0,39,24.0,0.1176,0.1256,1.0,0.1431,62.01,0.551
2021-06-24,Turkey,Asia,Delta,112,0,13.0,138,98.0,0.157,0.1755,6.0,0.1464,84.45,0.4
2021-06-27,Turkey,Asia,Delta,1,0,0.0,16,9.0,0.1181,0.1924,0.0,0.1612,55.01,0.673
2021-06-28,Turkey,Asia,Delta,3,0,2.0,46,24.0,0.1159,0.2308,2.0,0.1535,64.68,0.534
2021-06-29,Turkey,Asia,Delta,4,0,3.0,55,24.0,0.1608,0.1683,2.0,0.1698,70.47,0.4
2021-07-03,Turkey,Asia,Delta,1,0,0.0,16,8.0,0.119,0.1213,0.0,0.1473,58.3,0.88
2021-07-03,Turkey,Asia,Delta,1,0,0.0,15,11.0,0.1009,0.19,0.0,0.1528,82.36,0.407
2021-07-11,Turkey,Asia,Delta,46,1,44.0,500,322.0,0.1419,0.163,23.0,0.1546,86.52,0.4
2021-07-13,Turkey,Asia,Delta,1,0,0.0,13,6.0,0.1686,0.1902,0.0,0.1824,74.31,0.581
2021-07-14,Turkey,Asia,Delta,93,1,87.0,1642,837.0,0.0874,0.1739,63.0,0.1653,79.38,0.4
2021-07-17,Turkey,Asia,Delta,7,0,6.0,82,70.0,0.1116,0.2349,4.0,0.175,84.22,0.581
2021-07-19,Turkey,Asia,Delta,5,0,4.0,70,55.0,0.0938,0.16665000000000002,3.0,0.1965,80.89,0.432
2021-07-22,Turkey,Asia,Delta,1,0,0.0,10,7.0,0.1316,0.1371,0.0,0.1773,61.37,0.685
2021-07-23,Turkey,Asia,Delta,8,0,7.0,97,56.0,0.1291,0.16665000000000002,4.0,0.1789,79.62,0.436
2021-07-24,Turkey,Asia,Delta,42,0,39.0,763,420.0,0.1083,0.1151,19.0,0.1966,85.2,0.4
2021-07-25,Turkey,Asia,Delta,4,0,3.0,71,36.0,0.1104,0.1453,2.0,0.1725,77.28,0.581
2021-08-05,Turkey,Asia,Delta,3,0,2.0,40,18.0,0.1702,0.1656,1.0,0.1976,69.92,0.4
2021-08-06,Turkey,Asia,Delta,24,0,22.0,284,216.0,0.1126,0.1383,6.0,0.1801,67.99,0.568
2021-08-09,Turkey,Asia,Delta,20,0,18.0,258,120.0,0.1629,0.1548,9.0,0.2029,45.53,1.228
2021-08-11,Turkey,Asia,Delta,14,0,13.0,141,98.0,0.1483,0.1073,2.0,0.1869,43.87,0.886
2021-08-14,Turkey,Asia,Delta,1,0,0.0,11,11.0,0.0917,0.1387,0.0,0.1968,37.84,1.14
2021-08-17,Turkey,Asia,Delta,1,0,0.0,12,7.0,0.151,0.1134,0.0,0.2118,61.21,0.609
2021-08-18,Turkey,Asia,Delta,3,0,2.0,32,33.0,0.1084,0.1756,1.0,0.1965,44.19,0.875
2021-08-19,Turkey,Asia,Delta,2,0,1.0,29,22.0,0.0868,0.2047,1.0,0.2239,69.72,0.502
2021-08-19,Turkey,Asia,Delta,1,0,0.0,17,8.0,0.1347,0.1217,0.0,0.2231,67.15,0.635
2021-08-20,Turkey,Asia,Delta,1,0,0.0,16,8.0,0.1223,0.1939,1.0,0.2144,49.77,0.833
2021-08-25,Turkey,Asia,Delta,1,0,0.0,12,6.0,0.1644,0.2082,0.0,0.2144,52.83,0.986
2021-08-26,Turkey,Asia,Delta,1,0,0.0,16,9.0,0.1046,0.1341,0.0,0.2205,52.26,0.626
2021-08-27,Turkey,Asia,Delta,52,0,49.0,543,416.0,0.1015,0.18,25.0,0.2288,63.05,0.69
2021-08-28,Turkey,Asia,Delta,6,0,5.0,101,54.0,0.1295,0.1516,3.0,0.223,43.79,0.856
2021-08-29,Turkey,Asia,Delta,54,0,50.0,537,486.0,0.1144,0.1555,20.0,0.2105,43.79,0.758
2021-08-31,Turkey,Asia,Delta,13,0,12.0,202,104.0,0.133,0.16665000000000002,6.0,0.1997,54.69,0.581
2021-09-04,Turkey,Asia,Delta,26,0,24.0,452,182.0,0.1411,0.2166,22.0,0.2326,54.69,0.884
2021-09-05,Turkey,Asia,Delta,5,0,4.0,67,35.0,0.1447,0.1346,2.0,0.2185,54.69,1.064
2021-09-05,Turkey,Asia,Delta,7,0,6.0,109,63.0,0.1082,0.1276,3.0,0.2113,43.19,1.238
2021-09-06,Turkey,Asia,Delta,1,0,0.0,11,11.0,0.0896,0.227,1.0,0.2243,52.34,1.042
2021-09-08,Turkey,Asia,Delta,5,0,4.0,56,55.0,0.0963,0.1719,1.0,0.2316,65.16,0.461
2021-09-09,Turkey,Asia,Delta,4,0,3.0,41,44.0,0.0713,0.2269,2.0,0.2263,53.32,0.964
2021-09-09,Turkey,Asia,Delta,5,0,4.0,78,30.0,0.1935,0.1875,3.0,0.2102,47.77,0.958
2021-09-10,Turkey,Asia,Delta,2,0,1.0,21,22.0,0.1061,0.16665000000000002,1.0,0.2245,44.92,0.956
2021-09-12,Turkey,Asia,Delta,6,0,5.0,95,36.0,0.1704,0.1488,3.0,0.2312,44.92,0.519
2021-09-12,Turkey,Asia,Delta,25,0,23.0,438,250.0,0.1034,0.1583,15.0,0.2189,42.33,0.734
2021-09-26,Turkey,Asia,Delta,2,0,1.0,24,22.0,0.0987,0.16665000000000002,0.0,0.2369,53.67,0.597
2021-09-30,Turkey,Asia,Delta,1,0,0.0,11,7.0,0.1202,0.1401,0.0,0.2374,62.91,0.581
2021-09-30,Turkey,Asia,Delta,1,0,0.0,14,8.0,0.1254,0.1653,0.0,0.2476,53.26,0.837
2021-09-30,Turkey,Asia,Delta,23,0,21.0,410,253.0,0.0933,0.16665000000000002,13.0,0.2547,57.66,0.707
2021-10-02,Turkey,Asia,Delta,27,0,24.0,278,162.0,0.1519,0.2166,10.0,0.2421,51.91,0.942
2021-10-04,Turkey,Asia,Omicron,2,0,1.0,27,22.0,0.0764,0.06584999999999999,0.0,0.2467,51.91,1.027
2021-10-06,Turkey,Asia,Omicron,61,0,57.0,1023,488.0,0.1247,0.0796,12.0,0.2487,58.69,0.796
2021-10-09,Turkey,Asia,Delta,2,0,1.0,21,16.0,0.1169,0.16665000000000002,0.0,0.2366,56.82,0.652
2021-10-12,Turkey,Asia,Omicron,2,0,1.0,21,22.0,0.0917,0.099,0.0,0.2579,57.69,0.802
2021-10-13,Turkey,Asia,Delta,14,0,13.0,176,84.0,0.164,0.1673,6.0,0.2478,42.54,0.667
2021-10-14,Turkey,Asia,Omicron,3,0,2.0,37,33.0,0.0959,0.06584999999999999,1.0,0.2595,64.57,0.74
2021-10-14,Turkey,Asia,Omicron,7,0,6.0,113,63.0,0.1033,0.0759,2.0,0.2604,75.47,0.601
2021-10-15,Turkey,Asia,Delta,9,0,8.0,108,90.0,0.0914,0.2035,4.0,0.2648,68.71,0.665
2021-10-15,Turkey,Asia,Omicron,97,0,91.0,1757,776.0,0.1302,0.0504,21.0,0.2331,67.72,0.97
2021-10-15,Turkey,Asia,Delta,1,0,0.0,13,6.0,0.1548,0.224,0.0,0.2468,71.29,0.578
2021-10-16,Turkey,Asia,Delta,243,3,223.0,3980,1458.0,0.1633,0.1135,99.0,0.2712,52.34,0.552
2021-10-20,Turkey,Asia,Omicron,2,0,1.0,25,12.0,0.1724,0.062,0.0,0.245,53.62,0.767
2021-10-24,Turkey,Asia,Delta,2,0,1.0,35,22.0,0.088,0.1555,1.0,0.2587,58.76,0.668
2021-10-24,Turkey,Asia,Delta,13,0,12.0,224,143.0,0.1013,0.16665000000000002,13.0,0.2591,66.67,0.667
2021-10-25,Turkey,Asia,Omicron,27,0,25.0,380,216.0,0.1207,0.0742,4.0,0.2801,52.46,1.073
2021-10-29,Turkey,Asia,Omicron,14,0,13.0,207,126.0,0.1103,0.0947,5.0,0.2533,44.05,1.172
2021-11-01,Turkey,Asia,Delta,109,1,101.0,1211,872.0,0.1269,0.2035,54.0,0.2724,59.6,0.522
2021-11-02,Turkey,Asia,Delta,36,0,34.0,594,288.0,0.1168,0.0968,13.0,0.2714,55.52,0.7
2021-11-04,Turkey,Asia,Delta,6,0,5.0,101,66.0,0.0978,0.1274,3.0,0.2853,53.03,0.808
2021-11-07,Turkey,Asia,Omicron,2,0,1.0,34,12.0,0.1847,0.0672,0.0,0.2724,53.72,1.06
2021-11-08,Turkey,Asia,Delta,18,0,17.0,309,180.0,0.0953,0.115,8.0,0.2808,53.72,1.063
2021-11-21,Turkey,Asia,Omicron,22,0,20.0,355,198.0,0.1217,0.06584999999999999,6.0,0.2993,32.04,2.057
2021-11-24,Turkey,Asia,Omicron,6,0,5.0,90,66.0,0.0814,0.0846,1.0,0.2915,24.76,1.67
2021-11-26,Turkey,Asia,Omicron,4,0,3.0,59,40.0,0.0954,0.0887,0.0,0.2881,45.99,1.374
2021-11-30,Turkey,Asia,Omicron,5,0,4.0,56,30.0,0.1467,0.06584999999999999,1.0,0.2944,35.99,1.2415
2021-12-03,Turkey,Asia,Omicron,1,0,0.0,14,11.0,0.1042,0.06584999999999999,0.0,0.3035,28.97,1.865
2021-12-07,Turkey,Asia,Omicron,2,0,1.0,32,14.0,0.1621,0.06584999999999999,0.0,0.285,28.62,2.071
2021-12-07,Turkey,Asia,Omicron,377,1,365.0,5146,2639.0,0.1371,0.0762,103.0,0.3016,25.85,1.265
2021-12-08,Turkey,Asia,Omicron,18,0,17.0,185,144.0,0.1216,0.0743,3.0,0.3169,25.85,1.364
2021-12-08,Turkey,Asia,Omicron,4,0,3.0,50,24.0,0.1759,0.085,0.0,0.304,26.48,1.306
2021-12-13,Turkey,Asia,Omicron,33,0,31.0,582,363.0,0.0995,0.0441,6.0,0.3015,37.73,1.66
2021-12-13,Turkey,Asia,Omicron,26,0,24.0,466,234.0,0.0807,0.0622,8.0,0.3078,37.73,1.334
2021-12-15,Turkey,Asia,Omicron,5,0,4.0,73,35.0,0.1402,0.0843,1.0,0.3132,35.81,1.798
2021-12-16,Turkey,Asia,Omicron,24,0,22.0,319,192.0,0.1295,0.0605,4.0,0.31,37.75,1.414
2021-12-19,Turkey,Asia,Omicron,21,0,19.0,209,210.0,0.1006,0.06584999999999999,3.0,0.3195,49.82,1.2415
2021-12-20,Turkey,Asia,Omicron,5,0,4.0,50,35.0,0.134,0.0479,1.0,0.3165,48.17,1.062
2021-12-26,Turkey,Asia,Omicron,9,0,8.0,154,54.0,0.1686,0.0657,2.0,0.3164,48.17,1.503
2021-12-26,Turkey,Asia,Omicron,13,0,12.0,137,130.0,0.0944,0.06584999999999999,2.0,0.339,48.17,1.948
2022-01-01,Turkey,Asia,Omicron,1,0,0.0,18,9.0,0.1013,0.06584999999999999,0.0,0.3378,45.43,1.414
2022-01-03,Turkey,Asia,Omicron,2,0,1.0,33,18.0,0.1312,0.0902,1.0,0.3385,36.56,1.627
2022-01-05,Turkey,Asia,Omicron,29,0,27.0,479,319.0,0.0968,0.06584999999999999,7.0,0.3381,42.33,1.685
2022-01-07,Turkey,Asia,Omicron,48,0,46.0,853,384.0,0.1102,0.0768,14.0,0.3266,27.9,1.455
2022-01-09,Turkey,Asia,Omicron,1,0,0.0,10,9.0,0.1114,0.0614,0.0,0.3432,35.41,1.669
2022-01-10,Turkey,Asia,Omicron,10,0,9.0,152,70.0,0.1259,0.06584999999999999,2.0,0.3233,46.02,1.017
2022-01-12,Turkey,Asia,Omicron,12,0,11.0,197,72.0,0.1516,0.048,1.0,0.3417,44.24,1.399
2022-01-16,Turkey,Asia,Omicron,4,0,3.0,55,36.0,0.1244,0.0572,0.0,0.3401,46.21,1.458
2022-01-17,Turkey,Asia,Omicron,32,0,29.0,392,224.0,0.1497,0.0881,8.0,0.3413,45.86,1.411
2022-01-20,Turkey,Asia,Omicron,42,0,39.0,580,378.0,0.1228,0.0597,8.0,0.3525,25.87,1.512
2022-01-22,Turkey,Asia,Omicron,2,0,1.0,26,16.0,0.1208,0.0404,0.0,0.3552,44.01,0.933
2022-01-23,Turkey,Asia,Omicron,1,0,0.0,16,7.0,0.1452,0.0405,0.0,0.365,31.0,1.698
2022-01-24,Turkey,Asia,Omicron,21,0,20.0,343,168.0,0.1221,0.043,3.0,0.3526,34.59,1.448
2022-01-24,Turkey,Asia,Omicron,2,0,1.0,30,16.0,0.138,0.0849,0.0,0.3271,45.88,1.454
2022-01-24,Turkey,Asia,Omicron,1,0,0.0,10,7.0,0.1364,0.0786,0.0,0.344,43.13,1.438
2022-01-25,Turkey,Asia,Omicron,7,0,6.0,117,70.0,0.1143,0.0721,2.0,0.3295,39.8,1.068
2022-01-26,Turkey,Asia,Omicron,8,0,7.0,103,80.0,0.0872,0.0522,1.0,0.3651,39.8,1.377
2022-01-30,Turkey,Asia,Omicron,7,0,6.0,70,70.0,0.0929,0.0588,1.0,0.3534,25.8,1.374
2022-01-30,Turkey,Asia,Omicron,37,0,35.0,387,222.0,0.1705,0.0537,5.0,0.3233,35.43,0.98
2022-01-31,Turkey,Asia,Omicron,8,0,7.0,98,64.0,0.1279,0.0754,1.0,0.3446,46.55,0.933
2022-01-31,Turkey,Asia,Omicron,31,0,28.0,328,248.0,0.1313,0.06584999999999999,4.0,0.3401,46.55,1.073
2022-02-04,Turkey,Asia,Omicron BA.2,4,0,3.0,49,32.0,0.1352,0.0421,0.0,0.3623,25.44,2.244
2022-02-04,Turkey,Asia,Omicron BA.2,16,0,15.0,290,176.0,0.1011,0.0418,2.0,0.355,25.44,1.645
2022-02-05,Turkey,Asia,Omicron BA.2,20,0,19.0,292,160.0,0.121,0.0426,2.0,0.3572,45.81,1.379
2022-02-07,Turkey,Asia,Omicron BA.2,1,0,0.0,10,6.0,0.1599,0.0662,0.0,0.3773,53.31,1.645
2022-02-10,Turkey,Asia,Omicron BA.2,3,0,2.0,44,18.0,0.1759,0.0392,0.0,0.3579,48.67,1.226
2022-02-11,Turkey,Asia,Omicron,1,0,0.0,14,11.0,0.101,0.0847,0.0,0.3679,26.54,2.03
2022-02-12,Turkey,Asia,Omicron,5,0,4.0,75,45.0,0.1151,0.0695,1.0,0.3754,26.54,1.789
2022-02-16,Turkey,Asia,Omicron,3,0,2.0,42,30.0,0.1138,0.0863,1.0,0.3679,31.67,1.2415
2022-02-19,Turkey,Asia,Omicron,14,0,13.0,248,84.0,0.165,0.0476,2.0,0.3664,55.54,1.2415
2022-02-20,Turkey,Asia,Omicron BA.2,12,0,11.0,119,108.0,0.132,0.0372,1.0,0.3621,55.54,1.645
2022-02-20,Turkey,Asia,Omicron BA.2,18,0,16.0,323,144.0,0.1157,0.0712,5.0,0.3815,54.69,1.28
2022-02-21,Turkey,Asia,Omicron BA.2,15,0,14.0,222,135.0,0.1177,0.0477,2.0,0.3561,45.1,1.288
2022-02-22,Turkey,Asia,Omicron,40,0,38.0,427,440.0,0.112,0.0762,5.0,0.3546,53.57,0.986
2022-02-27,Turkey,Asia,Omicron,6,0,5.0,105,54.0,0.1038,0.0781,2.0,0.3767,39.54,1.306
2022-02-27,Turkey,Asia,Omicron,2,0,1.0,34,14.0,0.1614,0.0624,0.0,0.3796,45.71,0.835
2022-03-04,Turkey,Asia,Omicron BA.2,3,0,3.0,50,27.0,0.0934,0.0498,0.0,0.3949,48.02,1.131
2022-03-10,Turkey,Asia,Omicron BA.2,3,0,3.0,46,33.0,0.0831,0.0707,0.0,0.3812,42.18,1.717
2022-03-11,Turkey,Asia,Omicron BA.2,3,0,2.0,45,24.0,0.1311,0.0591,0.0,0.3824,42.21,1.31
2022-03-12,Turkey,Asia,Omicron BA.2,1,0,0.0,16,7.0,0.156,0.0641,0.0,0.3811,10.86,1.645
2022-03-12,Turkey,Asia,Omicron BA.2,3,0,2.0,39,27.0,0.0882,0.0498,0.0,0.3961,33.03,1.474
2022-03-17,Turkey,Asia,Omicron BA.2,2,0,2.0,26,22.0,0.11,0.0748,0.0,0.4082,33.03,2.19
2022-03-17,Turkey,Asia,Omicron BA.2,2,0,1.0,19,16.0,0.1311,0.0691,0.0,0.393,16.18,2.101
2022-03-18,Turkey,Asia,Omicron BA.2,13,0,12.0,129,143.0,0.0906,0.0361,0.0,0.4016,33.06,1.888
2022-03-19,Turkey,Asia,Omicron BA.2,5,0,4.0,56,30.0,0.155,0.0516,1.0,0.3878,22.25,1.575
2022-03-19,Turkey,Asia,Omicron BA.2,6,0,5.0,74,48.0,0.1127,0.0507,0.0,0.3844,24.93,1.793
2022-03-22,Turkey,Asia,Omicron BA.2,7,0,7.0,113,63.0,0.0983,0.0632,2.0,0.4058,26.79,2.049
2022-03-25,Turkey,Asia,Omicron BA.2,2,0,2.0,23,22.0,0.0946,0.0458,0.0,0.4142,26.53,2.1
2022-03-27,Turkey,Asia,Omicron BA.2,34,0,32.0,430,306.0,0.149,0.0555,5.0,0.3932,16.3,1.654
2022-03-28,Turkey,Asia,Omicron BA.2,15,0,14.0,242,120.0,0.1148,0.0514,3.0,0.4036,6.04,2.052
2022-03-28,Turkey,Asia,Omicron BA.2,156,0,144.0,2433,936.0,0.156,0.0401,24.0,0.407,19.26,1.991
2022-03-30,Turkey,Asia,Omicron BA.2,59,0,56.0,831,649.0,0.0935,0.0498,14.0,0.3972,35.29,1.294
2022-04-04,Turkey,Asia,Omicron BA.2,9,0,8.0,104,99.0,0.0974,0.0617,0.0,0.3971,17.71,1.946
2022-04-06,Turkey,Asia,Omicron BA.2,5,0,5.0,82,30.0,0.1675,0.0415,0.0,0.4182,24.04,2.099
2022-04-10,Turkey,Asia,Omicron BA.2,2,0,2.0,24,22.0,0.0946,0.0498,0.0,0.3868,36.22,1.856
2022-04-12,Turkey,Asia,Omicron BA.2,51,0,47.0,862,561.0,0.0925,0.0492,9.0,0.4044,13.27,2.592
2022-04-14,Turkey,Asia,Omicron BA.2,1,0,0.0,9,11.0,0.1025,0.0731,0.0,0.4251,11.81,2.919
2022-04-17,Turkey,Asia,Omicron BA.2,10,0,10.0,150,110.0,0.0896,0.0365,1.0,0.433,27.71,1.735
2022-04-19,Turkey,Asia,Omicron BA.2,5,0,4.0,81,55.0,0.0863,0.0526,1.0,0.4252,14.62,2.134
2022-04-19,Turkey,Asia,Omicron BA.2,18,0,17.0,202,198.0,0.0685,0.0484,1.0,0.422,34.53,1.499
2022-04-20,Turkey,Asia,Omicron BA.2,1,0,0.0,15,6.0,0.1734,0.0498,0.0,0.4387,26.85,1.696
2022-04-20,Turkey,Asia,Omicron BA.2,11,0,11.0,130,99.0,0.1003,0.0604,2.0,0.4154,19.24,1.951
2022-04-21,Turkey,Asia,Omicron BA.2,1,0,0.0,17,9.0,0.1096,0.0508,0.0,0.4149,35.43,1.647
2022-04-22,Turkey,Asia,Omicron BA.2,1,0,0.0,9,7.0,0.1415,0.0544,0.0,0.4369,35.09,1.524
2022-04-22,Turkey,Asia,Omicron BA.2,3,0,3.0,47,27.0,0.106,0.069,0.0,0.4064,35.09,1.338
2022-04-23,Turkey,Asia,Omicron BA.2,22,0,21.0,264,132.0,0.1455,0.0753,4.0,0.4112,33.03,2.144
2022-04-23,Turkey,Asia,Omicron BA.2,14,0,13.0,246,126.0,0.1199,0.0386,2.0,0.4239,26.07,2.289
2022-04-29,Turkey,Asia,Omicron BA.2,31,0,30.0,432,248.0,0.119,0.0434,4.0,0.4166,11.71,2.14
2022-04-29,Turkey,Asia,Omicron BA.2,2,0,2.0,27,22.0,0.0877,0.0436,0.0,0.4254,20.28,2.087
2022-04-30,Turkey,Asia,Omicron BA.2,12,0,11.0,158,132.0,0.0815,0.0547,2.0,0.433,16.6,1.998
2022-05-05,Turkey,Asia,Omicron BA.2,51,0,47.0,504,510.0,0.105,0.0548,7.0,0.4213,39.46,1.645
2022-05-09,Turkey,Asia,Omicron BA.2,33,0,32.0,468,297.0,0.1339,0.0732,6.0,0.4403,23.66,2.063
2022-05-10,Turkey,Asia,Omicron BA.2,2,0,2.0,24,14.0,0.1382,0.0757,0.0,0.4408,29.17,2.268
2022-05-11,Turkey,Asia,Omicron BA.2,6,0,6.0,74,60.0,0.1047,0.0645,1.0,0.4476,27.7,2.04
2022-05-11,Turkey,Asia,Omicron BA.2,25,0,24.0,330,225.0,0.1174,0.0498,3.0,0.4472,30.88,1.261
2022-05-12,Turkey,Asia,Omicron BA.2,8,0,8.0,137,80.0,0.0995,0.077,2.0,0.4397,12.91,2.836
2022-05-14,Turkey,Asia,Omicron BA.2,4,0,3.0,50,40.0,0.0985,0.0628,0.0,0.4491,33.32,1.645
2022-05-14,Turkey,Asia,Omicron BA.2,12,0,11.0,191,96.0,0.123,0.0447,1.0,0.4472,27.58,1.449
2022-05-16,Turkey,Asia,Omicron BA.2,5,0,4.0,68,55.0,0.0844,0.0678,0.0,0.4247,34.87,2.095
2022-05-16,Turkey,Asia,Omicron BA.2,2,0,1.0,24,18.0,0.1002,0.0464,0.0,0.4343,34.87,1.642
2022-05-18,Turkey,Asia,Omicron BA.2,2,0,2.0,28,22.0,0.0706,0.0706,0.0,0.441,11.8,1.598
2022-05-27,Turkey,Asia,Omicron BA.2,4,0,4.0,69,44.0,0.1005,0.0762,0.0,0.4693,31.73,1.412
2022-05-31,Turkey,Asia,Omicron BA.2,15,0,14.0,269,105.0,0.1223,0.048,2.0,0.4632,38.77,1.827
2022-06-02,Turkey,Asia,Omicron BA.2,1,0,1.0,11,7.0,0.1413,0.0595,0.0,0.459,21.9,1.341
2022-06-03,Turkey,Asia,Omicron BA.2,9,0,8.0,105,54.0,0.1541,0.0498,1.0,0.4569,29.24,1.373
2022-06-04,Turkey,Asia,Omicron BA.2,10,0,9.0,161,70.0,0.142,0.0667,1.0,0.4619,12.22,1.645
2022-06-05,Turkey,Asia,Omicron BA.2,4,0,3.0,44,28.0,0.134,0.0498,0.0,0.474,25.57,1.94
2022-06-09,Turkey,Asia,Omicron BA.2,50,0,48.0,719,500.0,0.0971,0.0755,12.0,0.4675,19.32,2.012
2022-06-12,Turkey,Asia,Omicron BA.2,110,0,107.0,1784,1210.0,0.097,0.0491,25.0,0.4776,41.46,1.909
2022-06-16,Turkey,Asia,Omicron BA.2,9,0,9.0,101,63.0,0.1339,0.0444,1.0,0.4644,40.65,1.189
2022-06-16,Turkey,Asia,Omicron BA.2,1,0,1.0,12,9.0,0.1241,0.0702,0.0,0.4711,31.0,2.025
2022-06-17,Turkey,Asia,Omicron BA.2,1,0,0.0,16,6.0,0.994084567,0.0605,0.0,0.4785,14.44,2.717
2022-06-21,Turkey,Asia,Omicron BA.2,5,0,5.0,57,50.0,0.1072,0.0498,0.0,0.4556,20.86,2.0
2022-06-22,Turkey,Asia,Omicron BA.2,8,0,8.0,127,48.0,0.1717,0.057,2.0,0.4817,26.48,2.359
2022-06-23,Turkey,Asia,Omicron BA.2,1,0,0.0,13,9.0,0.0981,0.0739,0.0,0.4783,29.95,1.351
2022-06-25,Turkey,Asia,Omicron BA.2,3,0,2.0,48,30.0,0.1034,0.0498,1.0,0.4771,21.45,1.65
2022-06-25,Turkey,Asia,Omicron BA.2,2,0,1.0,22,12.0,0.1776,0.0595,0.0,0.4977,17.02,1.645
2022-06-28,Turkey,Asia,Omicron BA.2,5,0,4.0,89,35.0,0.1284,0.0535,1.0,0.4827,37.72,1.753
2022-06-28,Turkey,Asia,Omicron BA.2,15,0,14.0,259,120.0,0.1256,0.0359,1.0,0.4838,21.97,2.092
2022-07-01,Turkey,Asia,Omicron BA.2,1,0,1.0,13,11.0,0.0984,0.0476,0.0,0.4975,18.7,2.48
2022-07-01,Turkey,Asia,Omicron BA.2,2,0,2.0,31,18.0,0.1163,0.0399,0.0,0.4766,23.56,1.667
2022-07-03,Turkey,Asia,Omicron BA.2,1,0,0.0,10,10.0,0.902765057,0.0498,0.0,0.4875,14.84,2.333
2022-07-04,Turkey,Asia,Omicron BA.2,5,0,4.0,72,55.0,0.0996,0.0468,1.0,0.4912,25.23,1.645
2022-07-04,Turkey,Asia,Omicron BA.2,22,0,21.0,259,132.0,0.1629,0.0739,4.0,0.4726,21.41,2.276
2022-07-08,Turkey,Asia,Omicron BA.2,1,0,1.0,15,11.0,0.0854,0.0387,0.0,0.4989,30.35,1.726
2022-07-09,Turkey,Asia,Omicron BA.2,5,0,5.0,76,35.0,0.1342,0.0418,1.0,0.5025,28.36,2.229
2022-07-10,Turkey,Asia,Omicron BA.2,8,0,8.0,93,72.0,0.1076,0.0724,1.0,0.4977,43.48,1.523
2022-07-11,Turkey,Asia,Omicron BA.2,1,0,1.0,13,11.0,0.0857,0.0441,0.0,0.5008,34.71,1.308
2022-07-12,Turkey,Asia,Omicron BA.2,2,0,1.0,25,14.0,0.1241,0.0701,0.0,0.4872,31.57,1.676
2022-07-16,Turkey,Asia,Omicron BA.2,115,0,111.0,1370,690.0,0.1447,0.0327,9.0,0.4857,12.23,1.611
2022-07-17,Turkey,Asia,Omicron BA.2,19,0,18.0,337,209.0,0.0962,0.0612,5.0,0.4988,32.31,1.413
2022-07-21,Turkey,Asia,Omicron BA.2,19,0,18.0,287,152.0,0.108,0.0701,6.0,0.4903,33.56,1.638
2022-07-22,Turkey,Asia,Omicron BA.2,2,0,2.0,24,18.0,0.0977,0.0646,0.0,0.5121,25.9,1.667
2022-07-27,Turkey,Asia,Omicron BA.2,21,0,20.0,245,189.0,0.0957,0.0564,3.0,0.4959,25.9,1.645
2022-07-28,Turkey,Asia,Omicron BA.2,5,0,5.0,69,40.0,0.1327,0.0515,1.0,0.5116,26.99,1.255
2022-07-31,Turkey,Asia,Omicron BA.2,6,0,5.0,83,54.0,0.0932,0.0448,0.0,0.4875,39.41,1.113
2022-07-31,Turkey,Asia,Omicron BA.2,10,0,9.0,166,100.0,0.1206,0.0498,1.0,0.5245,28.52,2.068
2022-08-02,Turkey,Asia,Omicron BA.2,82,0,77.0,1421,656.0,0.1231,0.0313,10.0,0.5189,15.66,1.583
2022-08-06,Turkey,Asia,Omicron BA.2,3,0,2.0,47,27.0,0.1073,0.0621,0.0,0.5258,15.66,2.329
2022-08-09,Turkey,Asia,Omicron BA.2,8,0,7.0,94,56.0,0.1455,0.0346,1.0,0.5131,28.33,1.294
2022-08-10,Turkey,Asia,Omicron BA.2,3,0,2.0,30,21.0,0.1456,0.0648,0.0,0.5099,35.04,2.077
2022-08-12,Turkey,Asia,Omicron BA.2,25,0,24.0,353,275.0,0.0859,0.0654,6.0,0.5281,18.46,1.936
2022-08-12,Turkey,Asia,Omicron BA.2,6,0,5.0,104,54.0,0.1029,0.0645,1.0,0.5316,13.74,2.149
2022-08-16,Turkey,Asia,Omicron BA.2,4,0,3.0,64,40.0,0.1223,0.0669,1.0,0.5335,23.57,2.359
2022-08-17,Turkey,Asia,Omicron BA.2,1,0,1.0,15,10.0,0.1148,0.036,0.0,0.5318,31.78,1.107
