date,country,region,variant,daily_new_cases,daily_deaths,daily_recovered,active_cases,tests_conducted,positivity_rate,hospitalization_rate,icu_patients,vaccination_rate,stringency_index,reproduction_number
28-07-2020,Australia,Oceania,Original,3,0,2,52,72,0.0374,,1,0,64.95,0.4
11-10-2020,Colombia,South America,Original,3,0,2,51,33,0.0947,,1,,47.64,0.71
04-08-2020,UK,Europe,Original,11,0,10,192,198,0.05,0.1255,5,0,68.35,0.4
17-11-2021,Pakistan,Asia,Omicron,6,0,5,66,24,0.2471,,,0.1545,44.82,1.76
18-02-2020,India,Asia,Original,152,1,143,2103,,,0.1164,67,0,19.42,
18-11-2022,Indonesia,Asia,Omicron BA.2,28,0,26,501,112,0.2678,0.0658,,0.3281,24.91,2.336
29-08-2022,Japan,Asia,Omicron BA.2,3,0,,34,57,0.0617,0.0317,0,0.8321,36.34,1.02
13-01-2021,South Africa,Africa,Alpha,168,0,11,123,36,0.3416,0.1372,2,,56.21,0.74
09-08-2020,Russia,Europe,Original,32,0,30,349,352,0.105,0.1991,,,55.78,0.567
11-05-2020,Canada,North America,Original,13,0,12,191,208,0.0622,0.1341,6,0,59.89,0.42
27-09-2020,UK,Europe,Original,2,0,1,27,42,0.0451,,1,0,44.07,0.658
28-11-2022,Italy,Europe,Omicron BA.2,12,0,11,171,144,0.0753,0.0366,1,0.92,27.4,1.372
17-02-2022,Canada,North America,Omicron,4,0,3,68,84,0.0394,0.0327,0,0.5783,47.36,0.969
13-01-2022,India,Asia,Omicron,484,3,449,5874,5324,0.0918,0.0503,77,0.3366,,1.677
15-10-2022,Indonesia,Asia,Omicron BA.2,20,0,,206,60,0.3298,0.0436,1,0.3322,15.45,2.425
26-07-2021,Germany,Europe,Delta,2,0,1,22,26,0.867139309,0.1217,0,0.2791,73.01,0.484
26-05-2022,Pakistan,Asia,Omicron BA.2,94,1,88,1139,376,0.2475,0.0467,8,0.2595,27.56,2.071
31-07-2021,UK,Europe,Delta,19,0,18,272,380,0.0464,,6,0.2898,65.63,0.477
02-02-2020,Japan,Asia,Original,27,0,25,490,432,0.0573,0.0999,12,0,16.2,0.741
29-07-2021,Brazil,South America,Delta,6,0,5,61,48,0.1275,0.2094,,0.1887,78.69,0.4
09-10-2020,South Africa,Africa,Original,3,0,2,44,9,0.3267,0.1074,1,0,57.68,
23-10-2022,Brazil,South America,Omicron BA.2,44,0,41,678,264,0.1642,0.0435,,0.5936,32.3,1.6
08-11-2020,South Africa,Africa,Alpha,1,0,0,14,3,0.3311,0.171,,0,40.06,0.868
09-02-2021,USA,North America,Alpha,16,0,15,271,384,0.0555,0.1793,14,,51.35,0.532
25-05-2020,India,Asia,Original,34,1,31,593,204,0.1642,0.1049,18,0,61.38,0.486
21-11-2020,USA,North America,Alpha,24,0,22,336,384,0.0663,0.2283,19,0,43.9,0.981
24-06-2022,Italy,Europe,Omicron BA.2,1,0,0,14,17,0.0862,0.0316,0,0.7408,15.74,1.788
08-06-2021,South Korea,Asia,Delta,2,0,1,32,48,0.0338,0.193,1,0.2007,,0.423
06-11-2022,Spain,Europe,Omicron BA.2,26,0,24,377,338,0.1,0.0229,1,0.92,11.09,1.677
05-04-2020,Spain,Europe,Original,1,0,0,16,17,0.045,0.105,0,0,93.08,0.4
13-12-2022,Brazil,South America,Omicron BA.2,5,0,4,89,45,0.1086,0.0598,,0.6226,35.75,1.042
30-05-2020,France,Europe,Original,1,0,0,12,,,0.1197,0,0,46.88,
02-12-2020,Italy,Europe,Alpha,2,0,1,28,26,0.0772,0.1535,0,0,50.68,0.627
01-02-2020,Argentina,South America,Original,1,0,0,11,,,0.1825,0,0,14.94,0.957
13-10-2022,South Africa,Africa,Omicron BA.2,5,0,4,54,15,0.3241,0.0511,,,23.67,1.436
25-01-2021,Canada,North America,Alpha,1,0,0,15,15,0.0762,0.1015,0,,,0.495
13-08-2020,Russia,Europe,Original,18,1,16,241,144,0.1172,0.1262,4,0,44.55,0.753
11-03-2020,Japan,Asia,Original,34,0,31,411,,,0.1072,9,0,,0.4
05-11-2021,Russia,Europe,Omicron,9,0,8,160,54,0.1806,0.0916,,0.2683,51.86,1.115
23-06-2022,India,Asia,Omicron BA.2,836,3,796,11160,5016,0.1601,0.0647,176,0.4823,23.51,
09-01-2021,Italy,Europe,Alpha,1,0,0,15,23,0.0329,0.1256,0,0,82.57,0.4
14-08-2022,Canada,North America,Omicron BA.2,15,0,0,15,14,0.0852,0.0465,0,0.8242,19.5,1.284
02-10-2021,Mexico,North America,Delta,9,1,8,155,90,0.0974,0.2009,6,0.2364,41.49,1.038
24-04-2020,Canada,North America,Original,5,0,4,52,105,0.0428,0.1816,1,0,68.58,0.4
05-12-2020,Indonesia,Asia,Alpha,3,0,2,42,9,0.3412,0.166,1,0,41.65,0.855
07-10-2021,Russia,Europe,Omicron,15,0,14,247,150,0.1085,,2,0.2474,64.76,
28-02-2021,Indonesia,Asia,Alpha,76,4,67,1010,380,0.1968,0.1528,41,0.0128,60.36,0.567
29-08-2021,Japan,Asia,Delta,6,0,5,99,144,0.0378,0.1445,3,0.3007,42.95,0.992
20-09-2021,USA,North America,Delta,4,0,3,41,56,0.0684,0.1379,1,0.3308,49.31,0.558
01-02-2021,Australia,Oceania,Alpha,30,0,28,342,480,0.0682,0.1365,7,0.034,69.42,0.4
12-03-2022,Germany,Europe,Omicron,1,0,0,16,18,0.0594,0.0697,0,0.6026,38.58,0.909
20-07-2020,Colombia,South America,Original,11,0,10,138,88,0.1194,0.1914,,0,61,0.4
10-06-2020,South Africa,Africa,Original,2,0,1,29,6,0.3236,0.1796,1,0,53.05,0.541
05-07-2020,Japan,Asia,Original,11,0,10,155,187,0.0541,0.1332,3,,74.24,0.4
06-11-2020,Argentina,South America,Original,1,0,0,15,10,0.1098,0.0999,0,,49.89,0.46
19-09-2022,Argentina,South America,Omicron BA.2,16,0,15,227,176,0.0903,0.0436,,0.5565,12.93,1.619
22-10-2021,Pakistan,Asia,Omicron,10,0,9,159,30,0.3553,,2,0.1478,37.74,1.611
04-11-2022,Pakistan,Asia,Omicron BA.2,14,0,12,183,42,0.3292,0.0859,4,0.3276,23.96,1.73
30-06-2020,India,Asia,Original,121,1,111,1596,1089,0.1042,,,0,61.11,0.516
12-04-2021,USA,North America,Alpha,20,0,18,229,300,0.0603,0.1116,6,0.1411,69.86,0.461
10-07-2020,Colombia,South America,Original,1,0,0,11,7,0.1417,0.1636,0,0,57.76,0.445
15-09-2022,Italy,Europe,Omicron BA.2,4,0,3,53,88,0.0392,0.0238,0,0.8597,37.34,0.863
15-08-2021,South Korea,Asia,Delta,3,0,2,46,72,0.0427,0.1027,1,0.3032,62.1,0.739
18-05-2021,Japan,Asia,Delta,1,0,0,17,14,0.0812,0.1802,0,0.1782,70.6,0.517
06-09-2022,Turkey,Asia,Omicron BA.2,6,0,,72,66,0.0683,,0,0.5515,13.75,2.445
07-05-2020,Spain,Europe,Original,-17,0,16,182,,,0.1516,6,0,52.68,0.545
30-10-2021,South Africa,Africa,Delta,1,0,0,13,3,0.3244,0.1307,0,0.1598,52.79,0.935
13-03-2022,South Africa,Africa,Omicron BA.2,10,0,,129,30,0.3251,0.0466,,0.2125,24.05,2.072
22-11-2022,Canada,North America,Omicron BA.2,1,0,,13,19,0.0507,0.0234,0,0.92,17.63,1.783
14-09-2022,South Africa,Africa,Omicron BA.2,1,0,0,11,4,0.2401,0.0535,,,36.73,1.921
03-11-2022,Brazil,South America,Omicron BA.2,215,1,200,3399,2365,0.096,,42,0.5979,27.35,1.907
10-06-2022,Japan,Asia,Omicron BA.2,25,0,23,336,325,0.0857,0.0329,3,0.7375,29.64,1.081
14-11-2021,Germany,Europe,Omicron,4,0,3,40,92,0.0232,0.0687,0,0.43,35.75,1.569
08-09-2020,Brazil,South America,Original,6,0,5,103,36,0.171,0.1236,,0,37.33,0.626
06-11-2022,France,Europe,Omicron BA.2,30,0,28,498,690,0.0468,0.0331,3,0.92,15.99,1.202
27-11-2021,Spain,Europe,Omicron,48,0,44,538,1104,0.0488,0.053,7,0.4415,38.18,1.425
22-01-2021,South Korea,Asia,Alpha,5,0,4,78,110,0.0417,0.2134,4,,55.4,0.6
02-12-2022,Brazil,South America,Omicron BA.2,39,0,37,530,273,0.1375,0.0372,5,0.6135,27.84,1.836
22-09-2022,Spain,Europe,Omicron BA.2,12,0,11,121,276,0.045,,0,0.8728,14.21,1.798
23-11-2021,Australia,Oceania,Omicron,1,0,0,13,17,0.0538,0.0412,0,0.4428,29.95,1.813
09-08-2020,Spain,Europe,Original,1,0,0,16,21,0.0543,0.199,0,,42.79,0.76
17-09-2021,Canada,North America,Delta,4,0,3,42,84,0.0393,0.1957,1,0.3424,71.44,0.553
07-05-2020,Canada,North America,Original,1,0,0,14,,,0.1284,0,,56.5,0.579
04-06-2021,Pakistan,Asia,Delta,59,1,56,1002,236,0.2403,0.1583,,0.0844,86.2,0.4
06-08-2021,USA,North America,Delta,2,0,1,27,48,0.0443,0.1688,1,0.2886,44.47,0.847
25-02-2021,Brazil,South America,Alpha,11,0,9,195,88,0.1254,,9,0.0506,72.94,0.402
20-08-2022,Spain,Europe,Omicron BA.2,4,0,,59,64,0.0567,0.0291,0,0.8369,32.43,1.407
15-11-2020,Spain,Europe,Alpha,7,0,6,75,91,0.0779,0.1689,3,0,54.54,0.493
28-10-2020,South Korea,Asia,Original,1,0,0,17,21,0.0273,0.1039,0,0,47.56,0.44
24-11-2022,Canada,North America,Omicron BA.2,11,0,,168,220,0.0525,0.0293,0,0.92,39.35,1.349
05-11-2022,Indonesia,Asia,Omicron BA.2,125,2,118,1995,625,0.1975,0.0382,13,0.3303,35.07,2.183
04-12-2020,Russia,Europe,Alpha,43,1,40,557,387,0.1193,0.2045,30,0,37.28,0.663
22-04-2022,France,Europe,Omicron BA.2,7,0,6,103,98,0.087,0.0418,1,0.6541,35.47,1.802
12-09-2021,Turkey,Asia,Delta,25,0,23,438,250,0.1034,0.1583,,0.2189,42.33,0.734
09-02-2020,Japan,Asia,Original,34,0,32,576,,,0.1476,20,0,6.13,0.776
20-09-2020,Argentina,South America,Original,11,0,10,145,110,0.0935,,6,,42.6,0.552
24-04-2020,Pakistan,Asia,Original,14,0,12,244,42,0.3371,0.1347,,,67.8,0.4
17-09-2020,France,Europe,Original,3,0,2,36,69,0.0366,0.176,1,0,54,0.632
29-09-2020,Indonesia,Asia,Original,3,0,2,35,12,0.2349,0.1897,,,53.16,0.4
23-08-2020,Indonesia,Asia,Original,92,3,83,1104,276,0.3149,,35,0,33.57,0.57
04-09-2021,UK,Europe,Delta,1,0,0,11,13,0.086,0.1951,0,0.353,45.24,0.832
02-10-2022,Spain,Europe,Omicron BA.2,12,0,,165,180,0.0552,0.02,0,0.8985,33.24,1.477
15-12-2021,UK,Europe,Omicron,4,0,3,66,96,0.0476,0.0729,1,0.4816,50.56,0.841
06-12-2022,Argentina,South America,Omicron BA.2,3,0,,32,18,0.1734,0.0519,,0.6513,13.15,2.299
10-08-2022,Mexico,North America,Omicron BA.2,1,0,,11,6,0.1648,0.063,,0.5296,,1.446
02-03-2021,Argentina,South America,Alpha,9,0,8,109,54,0.1704,0.1962,3,0.0478,71.74,0.4
19-04-2020,UK,Europe,Original,18,0,17,217,216,0.1024,,5,0,,0.4
20-04-2020,South Africa,Africa,Original,1,0,0,12,4,0.2497,0.1578,,0,65.77,0.437
30-09-2022,USA,North America,Omicron BA.2,3,0,2,30,57,0.0492,,0,0.8852,28.15,1.325
29-11-2021,Italy,Europe,Omicron,13,0,12,232,208,0.0478,,2,0.4744,40.62,0.934
13-07-2020,Pakistan,Asia,Original,29,0,26,423,116,0.2379,0.1592,19,0,67.59,0.4
24-05-2022,Mexico,North America,Omicron BA.2,29,1,,356,290,0.0874,0.0427,3,0.44,26.84,1.441
06-02-2021,USA,North America,Alpha,136,1,130,2148,2720,0.0461,0.167,83,0.0403,71.16,0.4
01-03-2021,Germany,Europe,Alpha,14,0,13,218,168,0.0874,,5,0.0866,51.6,
07-01-2021,Brazil,South America,Alpha,55,1,52,588,440,0.1316,0.1151,17,0,68.8,0.4
06-11-2022,Colombia,South America,Omicron BA.2,4,0,3,41,36,0.1125,0.0303,0,0.6223,31.97,1.825
01-07-2020,Mexico,North America,Original,7,0,6,101,70,0.1011,0.1057,2,,56.32,0.512
06-02-2021,Brazil,South America,Alpha,10,0,9,151,110,0.0841,0.132,,,60.31,0.704
04-03-2022,Russia,Europe,Omicron BA.2,1,0,0,13,8,0.1223,0.0755,0,0.3812,47.71,1.815
01-10-2022,Australia,Oceania,Omicron BA.2,1,0,0,16,12,0.0739,0.02,0,0.8752,18.67,1.677
21-06-2020,Mexico,North America,Original,190,7,177,2886,2090,0.0818,0.1801,104,0,63.79,0.4
30-08-2022,Colombia,South America,Omicron BA.2,4,0,3,69,44,0.1151,0.0359,0,0.533,24.85,
06-01-2021,Germany,Europe,Alpha,6,0,5,82,138,0.0503,0.1737,2,0.0034,60.48,0.71
25-10-2020,Spain,Europe,Original,5,0,4,69,90,0.0503,0.1843,2,,53.88,0.405
30-08-2021,Indonesia,Asia,Delta,17,1,15,238,51,0.3257,,13,0.1098,41.98,1.382
27-06-2021,South Africa,Africa,Delta,2,0,1,34,10,0.1885,0.2473,,0.0961,59.64,0.704
16-08-2022,South Korea,Asia,Omicron BA.2,4,0,3,66,72,0.0578,0.0214,0,0.8217,11.21,2.241
08-07-2021,Germany,Europe,Delta,5,0,4,51,120,0.0296,0.1737,2,0.2635,68.79,0.4
27-07-2021,Italy,Europe,Delta,2,0,1,25,28,0.0677,0.1047,0,0.2875,76.32,0.4
06-11-2020,Australia,Oceania,Alpha,1,0,0,12,20,0.0514,0.1325,0,0,57.25,0.557
14-03-2021,Canada,North America,Alpha,1,0,0,10,23,0.0396,0.1225,0,0.0878,61.29,0.605
19-10-2020,India,Asia,Original,8,0,7,105,56,0.1341,0.1634,2,0,54.58,0.551
04-10-2020,Pakistan,Asia,Original,3,0,2,34,15,0.2107,0.1452,1,,51.03,0.471
08-03-2021,Japan,Asia,Alpha,17,0,16,205,306,0.0548,0.1097,5,0.1021,72.79,0.4
27-05-2021,Brazil,South America,Delta,54,2,49,828,432,0.1186,0.2379,,0.1326,64.95,0.63
27-04-2022,South Korea,Asia,Omicron BA.2,1,0,0,13,22,0.0377,0.0512,0,0.6721,23.31,1.291
13-10-2021,Japan,Asia,Omicron,6,0,5,106,138,0.0371,0.0519,1,0.3827,59.63,
19-10-2021,Canada,North America,Delta,2,0,1,23,42,0.063,0.1242,0,0.3837,65.32,
24-04-2020,Argentina,South America,Original,3,0,2,48,24,0.141,0.1442,1,0,81.21,0.4
11-04-2020,UK,Europe,Original,1,0,0,12,20,0.0464,,0,0,86.08,0.4
08-10-2020,India,Asia,Original,20,0,19,341,180,0.1098,0.1994,,0,37.92,0.59
22-10-2022,Russia,Europe,Omicron BA.2,10,0,,169,90,0.1113,0.0289,0,0.5962,,2.632
22-11-2020,Argentina,South America,Alpha,3,0,2,51,33,0.0819,0.1396,,0,39.53,0.864
12-04-2021,Australia,Oceania,Alpha,2,0,1,29,40,0.0467,0.1052,0,0.1353,70.58,0.4
24-10-2021,France,Europe,Delta,1,0,0,16,18,0.0531,0.1287,0,0.4125,55.78,0.904
11-05-2020,France,Europe,Original,3,0,2,44,,,0.1053,1,,62.63,0.4
16-03-2022,Colombia,South America,Omicron BA.2,-3,0,2,39,21,0.1599,0.0367,0,0.401,34.73,1.468
03-06-2022,Germany,Europe,Omicron BA.2,9,0,8,101,162,0.059,0.0396,0,0.7319,35.16,1.626
16-10-2021,UK,Europe,Delta,16,0,14,265,368,0.0454,0.1767,7,0.403,69.28,0.4
30-10-2020,Australia,Oceania,Original,1,0,0,14,13,0.0664,0.205,0,0,40.86,0.549
06-12-2021,Argentina,South America,Omicron,5,0,4,69,55,0.0762,0.0456,,0.2931,27.84,1.376
12-03-2020,Japan,Asia,Original,3,0,2,37,63,0.0567,,1,0,89.32,0.4
18-09-2022,India,Asia,Omicron BA.2,750,2,722,12913,6000,0.1175,0.0345,,0.551,21.55,1.886
19-09-2021,Italy,Europe,Delta,4,0,3,55,84,0.0436,0.1025,1,0.3691,66.62,0.443
23-01-2020,France,Europe,Original,4,0,3,64,96,0.0395,0.1015,1,0,9.84,0.791
21-10-2020,Pakistan,Asia,Original,1,0,0,10,3,0.333,0.1225,0,,39.31,0.565
06-08-2021,Russia,Europe,Delta,153,0,8,96,81,0.1081,0.2129,,0.1831,47.17,0.829
27-07-2021,UK,Europe,Delta,2,0,1,30,24,0.0764,,1,0.2782,63.82,0.417
13-03-2021,Brazil,South America,Alpha,36,2,32,429,324,0.13,0.1133,8,0.0511,63.6,0.424
10-09-2022,Turkey,Asia,Omicron BA.2,4,0,3,49,32,0.1341,0.0592,0,0.5496,34.24,1.771
18-12-2020,Japan,Asia,Alpha,1,0,0,11,24,0.044,,0,0,60.1,0.432
07-07-2020,South Africa,Africa,Original,1,0,0,15,3,0.3163,,0,0,70.54,0.4
30-11-2022,Turkey,Asia,Omicron BA.2,5,0,4,67,55,0.0787,,,0.6273,33.7,1.884
11-07-2020,Australia,Oceania,Original,1,0,0,15,22,0.0388,0.1439,0,0,,0.572
01-02-2020,Turkey,Asia,Original,15,0,14,210,,,0.2095,11,0,11.31,0.83
24-10-2022,Japan,Asia,Omicron BA.2,1,0,0,12,14,0.061,0.0375,0,0.9004,,0.98
10-04-2021,Italy,Europe,Delta,17,1,15,251,306,0.0793,0.2359,9,0.1173,66.1,0.408
23-10-2022,Mexico,North America,Omicron BA.2,10,0,,101,60,0.1645,0.057,1,0.5939,38.58,1.641
25-06-2020,Colombia,South America,Original,8,0,7,99,88,0.085,0.1453,,,75.23,0.4
21-02-2021,Indonesia,Asia,Alpha,55,2,50,970,275,0.1882,0.2066,58,0.0096,,0.4
21-01-2022,Japan,Asia,Omicron,37,0,34,584,444,0.0864,0.0726,8,0.5386,,1.213
29-12-2021,Canada,North America,Omicron,12,0,11,170,240,0.0492,0.0364,1,0.4951,26.07,1.595
04-03-2020,South Africa,Africa,Original,1,0,0,11,4,0.2402,0.1525,0,0,93.95,0.4
28-12-2020,Turkey,Asia,Alpha,4,0,3,63,40,0.1065,0.1542,2,,65.23,0.416
07-10-2021,Russia,Europe,Delta,5,0,4,73,55,0.0905,0.1286,1,0.2441,51.37,0.849
04-07-2020,UK,Europe,Original,1,0,0,11,21,0.0619,0.2046,0,0,50.67,0.627
05-10-2022,Colombia,South America,Omicron BA.2,1,0,0,12,7,0.153,,,0.5707,43.57,1.686
21-04-2020,USA,North America,Original,48,0,45,503,912,0.051,0.1764,20,0,70.63,0.4
31-01-2021,Italy,Europe,Alpha,3,0,2,50,39,0.0733,0.2018,2,0.0471,50.65,
08-07-2021,France,Europe,Delta,35,1,33,570,700,0.0437,0.1932,17,0.2411,75.4,0.4
08-08-2021,France,Europe,Delta,1,0,0,11,16,0.0672,0.0963,0,0.3049,51.44,0.849
13-03-2022,Canada,North America,Omicron BA.2,5,0,,68,105,0.0433,,0,0.5991,35.3,1.643
03-08-2022,Canada,North America,Omicron BA.2,1,0,0,12,12,0.0866,,0,0.7862,35.05,1.436
29-11-2021,Argentina,South America,Omicron,2,0,1,22,16,0.129,0.0883,0,0.3089,32.48,1.446
09-09-2022,South Africa,Africa,Omicron BA.2,27,0,25,380,108,0.2416,0.0804,6,0.2991,14.09,2.157
27-12-2022,India,Asia,Omicron BA.2,123,1,117,1866,1107,0.108,0.052,18,0.637,12.03,1.619
14-10-2020,Indonesia,Asia,Original,18,1,16,183,72,0.2502,0.1766,5,0,40.49,0.541
20-08-2021,Turkey,Asia,Delta,1,0,0,16,8,0.1223,0.1939,,0.2144,49.77,0.833
09-11-2020,Spain,Europe,Alpha,19,0,17,222,304,0.0459,0.2128,10,0,44.04,1.015
07-10-2021,India,Asia,Delta,73,1,68,856,584,0.1186,0.1187,,0.2374,54.95,0.911
27-10-2021,USA,North America,Omicron,39,0,37,630,624,0.0518,0.0436,7,0.4112,64.34,0.799
11-01-2021,Colombia,South America,Alpha,32,1,30,408,352,0.0796,0.1512,,0.0053,78.92,0.4
10-07-2020,Australia,Oceania,Original,1,0,0,15,16,0.0633,0.1399,0,0,66.27,0.4
09-07-2022,France,Europe,Omicron BA.2,53,0,,855,689,0.0715,0.0462,7,0.7635,25.45,1.499
11-10-2020,Spain,Europe,Original,8,0,7,84,136,0.0618,0.1719,3,0,47.12,0.73
21-12-2021,Indonesia,Asia,Omicron,66,1,60,948,198,0.3082,0.1029,15,0.1843,37.94,1.56
01-04-2021,South Korea,Asia,Alpha,1,0,0,10,20,0.0387,0.1534,0,0.1157,86.94,
12-05-2022,Russia,Europe,Omicron BA.2,24,0,,400,264,0.0934,0.0581,3,0.4256,22.69,1.625
21-04-2022,Argentina,South America,Omicron BA.2,4,0,,60,24,0.1664,0.0675,0,0.4005,29.02,
20-09-2021,Pakistan,Asia,Delta,37,1,34,668,148,0.2475,,26,,70.61,0.416
22-03-2020,Colombia,South America,Original,7,0,6,115,,,,3,0,68.89,
09-05-2022,Turkey,Asia,Omicron BA.2,33,0,,468,297,0.1339,0.0732,6,0.4403,23.66,2.063
31-05-2020,Italy,Europe,Original,26,0,24,291,390,0.0914,0.1792,7,0,72.16,0.4
18-03-2021,France,Europe,Alpha,1,0,0,13,16,0.0389,0.1096,0,0.0953,79.07,0.4
14-02-2022,Colombia,South America,Omicron BA.2,5,0,4,87,50,0.0898,0.0657,,0.3746,45.54,1.573
16-09-2020,Spain,Europe,Original,1,0,0,14,15,0.0698,0.1788,0,,32.07,0.509
19-12-2020,Italy,Europe,Alpha,1,0,0,12,19,0.0576,0.1725,0,0,,0.476
18-08-2022,USA,North America,Omicron BA.2,38,0,,635,456,0.0869,0.0322,6,0.8218,13.35,1.915
30-05-2020,Italy,Europe,Original,7,0,6,109,126,0.0611,0.134,3,0,68.23,0.425
02-12-2021,Germany,Europe,Omicron,26,0,24,369,312,0.0847,0.0649,5,0.4493,39.71,0.853
27-09-2022,South Korea,Asia,Omicron BA.2,1,0,,13,22,0.0388,0.0398,0,0.8943,24.05,1.539
08-07-2020,Brazil,South America,Original,9,0,8,117,99,0.098,0.1608,,0,53.05,0.606
10-11-2020,Italy,Europe,Alpha,3,0,2,36,60,0.049,0.1766,1,0,60.68,0.44
15-05-2020,UK,Europe,Original,1,0,0,12,13,0.0727,0.1112,0,0,68.5,0.4
27-09-2021,Argentina,South America,Delta,1,0,0,14,11,0.0825,0.155,,0.2219,62.87,0.636
12-06-2020,Pakistan,Asia,Original,22,0,20,244,66,0.3447,,9,0,56.47,0.4
29-11-2021,India,Asia,Omicron,600,4,575,7031,6600,0.1009,0.0604,102,0.2957,29.45,1.714
13-11-2021,South Korea,Asia,Omicron,1,0,0,11,13,0.0937,0.0406,0,0.4436,45.15,1.411
28-07-2020,Brazil,South America,Original,5,0,4,68,40,0.1306,0.1964,3,0,,0.468
29-07-2022,India,Asia,Omicron BA.2,100,0,94,1421,700,0.1437,,,0.5105,36.92,1.451
12-11-2022,Spain,Europe,Omicron BA.2,2,0,,23,24,0.0673,,0,0.92,33.21,1.043
23-02-2021,Argentina,South America,Alpha,34,1,31,335,374,0.0815,0.1245,,0.0189,66.72,
08-05-2021,South Korea,Asia,Delta,4,0,3,49,48,0.0774,0.242,3,0.1574,,
10-08-2020,Argentina,South America,Original,1,0,0,11,11,0.0867,0.153,0,0,52.71,
18-04-2020,Spain,Europe,Original,5,0,4,82,115,0.0332,0.098,1,0,66.65,0.4
24-10-2021,Turkey,Asia,Delta,13,0,12,224,143,0.1013,,13,0.2591,66.67,0.667
20-10-2021,Indonesia,Asia,Delta,5,0,4,66,20,0.2697,0.242,3,0.1446,40.47,1.343
05-03-2021,Mexico,North America,Alpha,4,0,3,52,24,0.1633,0.1106,,0.0426,72.81,0.4
04-11-2020,USA,North America,Alpha,4,0,3,41,56,0.0759,0.179,1,0,35.18,0.613
02-02-2021,Brazil,South America,Alpha,51,2,46,636,561,0.0904,0.1954,,0.0169,80.56,0.4
18-05-2021,South Africa,Africa,Delta,7,0,6,95,28,0.2606,0.2556,6,0.0533,70.89,0.646
09-03-2022,Germany,Europe,Omicron BA.2,15,0,,176,345,0.0413,0.053,2,0.5972,49.33,1.426
11-08-2021,Colombia,South America,Delta,4,0,3,70,28,0.1522,0.1804,2,0.1952,,1.021
22-10-2021,Japan,Asia,Delta,1,0,0,11,23,0.0384,,0,0.3865,60.1,0.513
18-10-2020,Russia,Europe,Original,29,0,27,296,319,0.0788,0.1061,,,35.93,0.504
14-08-2020,Canada,North America,Original,2,0,1,34,42,0.0421,0.2001,1,0,38.94,0.575
03-06-2021,Canada,North America,Delta,2,0,1,32,36,0.058,0.1787,1,0.2038,79.09,0.4
29-06-2021,Russia,Europe,Delta,2,0,1,29,20,0.0986,0.1272,0,0.16,61.98,0.858
12-06-2022,Japan,Asia,Omicron BA.2,2,0,1,28,24,0.0747,0.0274,0,0.7398,27.01,1.279
14-02-2020,Colombia,South America,Original,1,0,0,15,,,0.168,0,,5.09,0.785
04-07-2020,Indonesia,Asia,Original,4,0,3,42,12,0.3263,0.1369,1,,,0.4
10-10-2021,Indonesia,Asia,Delta,144,6,129,2296,432,0.3339,0.2127,83,0.1218,43.45,0.786
18-05-2020,France,Europe,Original,1,0,0,17,,,0.1287,0,,51.54,0.534
01-02-2020,South Korea,Asia,Original,1,0,0,12,,,,0,,10.4,1.17
11-12-2020,Japan,Asia,Alpha,22,0,21,232,440,0.032,0.2228,9,0,,0.699
28-05-2021,Japan,Asia,Delta,50,0,48,889,1100,0.0533,0.2342,43,0.1923,54.4,0.826
19-07-2020,Germany,Europe,Original,1,0,0,17,16,0.079,0.1895,0,0,60.59,
16-06-2020,France,Europe,Original,2,0,1,20,24,0.0914,0.1565,0,0,43.49,0.514
19-06-2022,Mexico,North America,Omicron BA.2,3,0,2,51,24,0.1131,0.0482,,0.4702,19.45,2.136
20-05-2020,Argentina,South America,Original,1,0,0,17,6,0.182,0.1235,,0,66.34,0.405
23-06-2021,South Africa,Africa,Delta,1,0,0,10,5,0.1934,0.2034,,0.074,59.01,
25-02-2022,Italy,Europe,Omicron,33,0,31,476,792,0.0433,0.0564,5,0.5863,32.22,
19-07-2022,Colombia,South America,Omicron BA.2,5,0,4,83,35,0.1405,0.0682,,0.509,37,
01-05-2021,Japan,Asia,Delta,8,0,7,99,160,0.0316,,2,0.16,75.49,0.511
18-05-2020,South Africa,Africa,Original,2,0,1,26,6,0.3326,0.1426,0,,59.39,0.4
17-12-2021,Brazil,South America,Omicron,16,0,15,181,160,0.1001,0.0695,3,0.3158,34.57,
07-07-2020,Spain,Europe,Original,4,0,3,45,48,0.0883,0.1509,1,0,57.87,0.4
18-02-2022,France,Europe,Omicron BA.2,8,0,7,117,136,0.0441,0.0562,1,0.5783,34.51,1.257
25-01-2022,USA,North America,Omicron,1,0,0,16,14,0.0608,0.0627,0,0.5348,50.01,
07-02-2021,Indonesia,Asia,Alpha,36,2,32,521,144,0.2455,0.225,,,82.13,0.4
15-08-2020,South Africa,Africa,Original,6,0,5,67,18,0.3327,0.2057,3,0,,0.534
25-04-2021,Japan,Asia,Delta,40,0,38,540,640,0.0756,0.1789,27,0.1597,59.34,0.852
04-12-2020,Indonesia,Asia,Alpha,2,0,1,34,8,0.2652,,0,,51.04,0.816
09-04-2022,UK,Europe,Omicron BA.2,23,0,,348,529,0.0554,0.0326,2,0.661,22.11,1.664
30-06-2022,Japan,Asia,Omicron BA.2,5,0,,49,80,0.0547,,0,0.7813,20.26,1.174
24-03-2022,Pakistan,Asia,Omicron BA.2,17,0,,203,85,0.2077,0.0719,,0.2245,20.81,1.969
